,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
99,100,20,191004.99478714162,77.0,9320,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,4,5,59,1959,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,161573.06818181818,569,180921.19589041095,0,381,950,182021.19537815126,123919.48979591837,186186.7098901099,186810.63745318353,1225,0,0,1225,1,0,1,1,3,1,0.5,6,180921.19589041095,0,0.75,194411.47318611987,2005.0,137570.4606413994,0,0,0.5,0.5,186433.973880597,352,0,0,0,0,0,0.66,0.5,181007.1793814433,400,1,2010,180921.19589041095,175202.21953255427,128950
100,101,20,191004.99478714162,0.0,10603,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,7,41,2001,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,28.0,0.5,184034.89625585024,225230.44204018547,138866.29591836734,181492.2277448071,192789.65789473685,161573.06818181818,1200,180921.19589041095,0,410,1610,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1610,0,0,1610,1,0,2,0,3,1,0.75,6,180921.19589041095,2,0.5,194411.47318611987,1977.0,202068.86966824645,2,480,0.5,0.5,186433.973880597,168,68,0,0,0,0,0.66,0.5,181007.1793814433,0,2,2010,180921.19589041095,175202.21953255427,205000
101,102,60,191004.99478714162,77.0,9206,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,6,5,33,1985,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,336.0,0.75,184034.89625585024,149805.714511041,202688.4789644013,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,741,741,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,977,755,0,1732,0,0,2,1,3,1,0.75,7,180921.19589041095,1,0.5,194411.47318611987,1985.0,240052.6903409091,2,476,0.5,0.5,186433.973880597,192,46,0,0,0,0,0.66,0.5,181007.1793814433,0,6,2010,180921.19589041095,175202.21953255427,178000
102,103,90,191004.99478714162,64.0,7018,181130.53851444292,181294.5186751233,164754.81837837838,143104.07936507938,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,133541.07692307694,175985.4779614325,5,5,39,1979,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,102595.14285714286,107365.625,138866.29591836734,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,0,0,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,1535,0,0,1535,0,0,2,0,4,2,0.5,8,180921.19589041095,0,0.75,194411.47318611987,1979.0,137570.4606413994,2,410,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,6,2009,180921.19589041095,167377.41666666666,118964
103,104,20,191004.99478714162,94.0,10402,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,9,2009,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,1226,1226,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1226,0,0,1226,0,0,2,0,3,1,0.75,6,180921.19589041095,0,0.75,194411.47318611987,2009.0,202068.86966824645,3,740,0.5,0.5,186433.973880597,0,36,0,0,0,0,0.66,0.5,181007.1793814433,0,5,2010,180921.19589041095,175202.21953255427,198900
104,105,50,126316.83027522935,0.0,7758,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,7,4,87,1950,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,600.0,0.5,102595.14285714286,225230.44204018547,138866.29591836734,181492.2277448071,163439.24823410696,151852.7027027027,224,180921.19589041095,0,816,1040,182021.19537815126,214914.42914979756,186186.7098901099,107675.44444444444,1226,592,0,1818,0,0,1,1,4,1,0.5,7,180921.19589041095,2,0.5,180921.19589041095,1951.0,137570.4606413994,1,240,0.5,0.5,186433.973880597,0,0,0,0,184,0,0.66,0.5,181007.1793814433,0,6,2007,180921.19589041095,175202.21953255427,169500
105,106,60,214014.06153846154,75.0,9375,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,8,5,15,2004,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,6,768.0,0.75,184034.89625585024,225230.44204018547,327041.04132231406,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,1053,1053,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1053,939,0,1992,0,0,2,1,3,1,0.75,9,180921.19589041095,1,0.75,194411.47318611987,2003.0,202068.86966824645,2,648,0.5,0.5,186433.973880597,140,45,0,0,0,0,0.66,0.5,181007.1793814433,0,8,2008,180921.19589041095,175202.21953255427,250000
106,107,30,126316.83027522935,60.0,10800,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,4,7,133,1995,180568.42857142858,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,132291.07534246575,115692.02857142857,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,641,641,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1047,0,0,1047,0,0,1,0,2,1,0.5,6,180921.19589041095,0,0.75,180921.19589041095,1954.0,137570.4606413994,1,273,0.25,0.25,115039.12222222223,0,0,0,0,0,0,0.66,0.5,181007.1793814433,450,8,2007,180921.19589041095,175202.21953255427,100000
107,108,20,126316.83027522935,50.0,6000,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,70,1950,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,161573.06818181818,104,151101.0,169,516,789,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,789,0,0,789,0,0,1,0,2,1,0.5,5,180921.19589041095,0,0.75,180921.19589041095,1948.0,137570.4606413994,1,250,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,4,2008,180921.19589041095,180921.19589041095,115000
108,109,50,126316.83027522935,85.0,8500,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,135091.66666666666,181169.40553633217,185763.80737704918,143116.74025974027,5,7,99,2005,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,793,793,166632.16666666666,142362.8761682243,105264.07368421053,107675.44444444444,997,520,0,1517,0,0,2,0,3,1,0.25,7,180921.19589041095,0,0.75,194411.47318611987,2005.0,137570.4606413994,0,0,0.5,0.5,115039.12222222223,0,0,144,0,0,0,0.66,0.5,181007.1793814433,0,8,2007,180921.19589041095,175202.21953255427,115000
109,110,20,191004.99478714162,105.0,11751,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,6,41,1977,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,6,480.0,0.5,184034.89625585024,149805.714511041,202688.4789644013,181492.2277448071,163439.24823410696,149493.6554054054,705,180921.19589041095,0,1139,1844,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1844,0,0,1844,0,0,2,0,3,1,0.5,7,180921.19589041095,1,0.5,194411.47318611987,1977.0,202068.86966824645,2,546,0.5,0.5,186433.973880597,0,122,0,0,0,0,0.66,0.5,181007.1793814433,0,1,2010,143973.2558139535,175202.21953255427,190000
110,111,50,191004.99478714162,75.0,9525,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,6,4,64,1972,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,121809.53333333334,163439.24823410696,146889.24812030076,444,180921.19589041095,0,550,994,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1216,639,0,1855,0,0,2,0,4,1,0.5,7,180921.19589041095,0,0.75,194411.47318611987,1954.0,137570.4606413994,1,325,0.5,0.5,186433.973880597,182,0,0,0,0,0,0.66,0.5,181007.1793814433,0,10,2006,180921.19589041095,175202.21953255427,136900
111,112,80,191004.99478714162,0.0,7750,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,7,5,18,2000,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,235413.72009569377,250,180921.19589041095,0,134,384,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,774,656,0,1430,0,0,2,1,3,1,0.5,7,180921.19589041095,1,0.5,254751.73863636365,2000.0,240052.6903409091,2,400,0.5,0.5,186433.973880597,180,0,0,0,0,0,0.66,0.5,181007.1793814433,0,4,2010,180921.19589041095,175202.21953255427,180000
112,113,60,191004.99478714162,77.0,9965,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,7,5,11,2007,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,30,220.0,0.75,184034.89625585024,225230.44204018547,327041.04132231406,181492.2277448071,206643.42081447964,235413.72009569377,984,180921.19589041095,0,280,1264,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1282,1414,0,2696,1,0,2,1,4,1,1.0,10,180921.19589041095,1,0.75,254751.73863636365,2007.0,240052.6903409091,3,792,0.5,0.5,186433.973880597,120,184,0,0,168,0,0.66,0.5,181007.1793814433,0,10,2007,180921.19589041095,180921.19589041095,383970
113,114,20,191004.99478714162,0.0,21000,181130.53851444292,181294.5186751233,164754.81837837838,143104.07936507938,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,5,65,1953,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,6,184.0,0.5,168897.5684931507,149805.714511041,202688.4789644013,181492.2277448071,192789.65789473685,161573.06818181818,35,164917.12962962964,869,905,1809,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,2259,0,0,2259,1,0,2,0,3,1,0.75,7,180921.19589041095,2,0.75,160570.68421052632,1953.0,137570.4606413994,2,450,0.5,0.5,186433.973880597,166,120,192,0,0,0,0.66,0.5,181007.1793814433,0,10,2007,143973.2558139535,146526.62376237623,217000
114,115,70,191004.99478714162,61.0,7259,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,196734.13846153847,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,6,8,73,2002,148909.0909090909,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,161573.06818181818,774,164364.13043478262,150,104,1028,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1436,884,0,2320,1,0,2,1,3,1,0.75,9,180921.19589041095,1,0.5,180921.19589041095,1945.0,137570.4606413994,1,180,0.5,0.5,186433.973880597,224,0,0,0,0,0,0.66,0.5,181007.1793814433,0,7,2007,180921.19589041095,175202.21953255427,259500
115,116,160,214014.06153846154,34.0,3230,181130.53851444292,168000.58536585365,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,181959.34210526315,180921.19589041095,6,5,19,1999,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,1129.0,0.5,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,235413.72009569377,419,180921.19589041095,0,310,729,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,729,729,0,1458,0,0,2,1,2,1,0.5,5,180921.19589041095,1,0.25,180921.19589041095,1999.0,137570.4606413994,2,440,0.5,0.5,186433.973880597,0,32,0,0,0,0,0.66,0.5,181007.1793814433,0,6,2007,180921.19589041095,175202.21953255427,176000
116,117,20,191004.99478714162,0.0,11616,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,56,1962,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,116.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,151852.7027027027,170,151101.0,670,252,1092,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,1092,0,0,1092,0,1,1,0,3,1,0.5,6,180921.19589041095,1,0.0,194411.47318611987,1962.0,137570.4606413994,1,288,0.5,0.5,186433.973880597,0,20,144,0,0,0,0.66,0.5,181007.1793814433,0,9,2009,180921.19589041095,175202.21953255427,139000
117,118,20,191004.99478714162,74.0,8536,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,12,2007,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,1125,1125,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1125,0,0,1125,0,0,1,1,2,1,0.5,5,180921.19589041095,0,0.75,194411.47318611987,2007.0,137570.4606413994,2,430,0.5,0.5,186433.973880597,80,64,0,0,0,0,0.66,0.5,181007.1793814433,0,4,2007,180921.19589041095,180921.19589041095,155000
118,119,60,191004.99478714162,90.0,12376,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,7,5,28,1990,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,192789.65789473685,235413.72009569377,1470,180921.19589041095,0,203,1673,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1699,1523,0,3222,1,0,3,0,5,1,0.75,11,180921.19589041095,2,0.5,194411.47318611987,1990.0,137570.4606413994,3,594,0.5,0.5,186433.973880597,367,0,0,0,0,0,0.66,0.5,181007.1793814433,0,5,2010,180921.19589041095,175202.21953255427,320000
119,120,60,191004.99478714162,65.0,8461,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,6,5,13,2006,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,728,728,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,728,728,0,1456,0,0,2,1,3,1,0.75,8,180921.19589041095,1,0.75,194411.47318611987,2005.0,240052.6903409091,2,390,0.5,0.5,186433.973880597,0,24,0,0,0,0,0.66,0.5,181007.1793814433,0,7,2006,180921.19589041095,180921.19589041095,163990
120,121,80,191004.99478714162,0.0,21453,181130.53851444292,181294.5186751233,206101.6652892562,203661.11111111112,223854.6170212766,204379.23076923078,212565.42857142858,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,6,5,49,1969,194690.0,180000.0,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,257689.80597014926,161573.06818181818,938,180921.19589041095,0,0,938,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,988,0,0,988,1,0,1,0,1,1,0.5,4,180921.19589041095,2,0.5,194411.47318611987,1969.0,137570.4606413994,2,540,0.5,0.5,186433.973880597,0,130,0,130,0,0,0.66,0.5,181007.1793814433,0,10,2006,180921.19589041095,175202.21953255427,180000
121,122,50,126316.83027522935,50.0,6060,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,4,5,79,1950,171483.95617879054,179803.6792189679,107385.55,114060.55,0,0.0,0.5,184034.89625585024,225230.44204018547,138866.29591836734,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,732,732,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,772,351,0,1123,0,0,1,0,3,1,0.5,4,180921.19589041095,0,0.75,180921.19589041095,1979.0,137570.4606413994,1,264,0.5,0.5,132330.0,0,0,140,0,0,0,0.66,0.5,181007.1793814433,0,6,2007,180921.19589041095,175202.21953255427,100000
122,123,20,191004.99478714162,75.0,9464,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,7,60,1958,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,6,135.0,0.5,168897.5684931507,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,149493.6554054054,570,180921.19589041095,0,510,1080,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1080,0,0,1080,0,0,1,0,3,1,0.5,5,180921.19589041095,0,0.75,194411.47318611987,1958.0,137570.4606413994,1,288,0.5,0.5,186433.973880597,0,0,0,0,130,0,0.66,0.5,181007.1793814433,0,6,2008,180921.19589041095,175202.21953255427,136000
